# Chunk-averaged data for fix 3 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
45000 100 2112
  40 0.395 20.906 363.625
  41 0.405 21.956 341.305
  42 0.415 22 351.638
  43 0.425 21.99 353.446
  44 0.435 21.962 374.335
  45 0.445 21.696 404.602
  46 0.455 21.458 403.503
  47 0.465 21.192 450.976
  48 0.475 21.706 444.191
  49 0.485 21.32 464.319
  50 0.495 18.458 492.364
  51 0.505 17.662 486.544
  52 0.515 20.642 471.986
  53 0.525 21.72 447.748
  54 0.535 21.402 456.476
  55 0.545 21.272 445.96
  56 0.555 21.572 442.041
  57 0.565 21.96 423.357
  58 0.575 21.988 444.674
  59 0.585 22 420.466
  60 0.595 21.934 393.47
  61 0.605 21.018 360.887
  62 0.615 18.676 376.82
  63 0.625 18.832 345.806
  64 0.635 21.548 346.034
  65 0.645 21.992 343.767
  66 0.655 22 370.627
  67 0.665 22 364.478
  68 0.675 21.924 362.101
  69 0.685 21.69 354.116
  70 0.695 21.296 349.942
  71 0.705 21.266 320.83
  72 0.715 21.848 306.724
  73 0.725 21.49 308.165
  74 0.735 19.27 298.441
  75 0.745 17.132 305.431
  76 0.755 20.232 321.992
  77 0.765 21.8 323.987
  78 0.775 21.622 314.18
  79 0.785 21.242 302.371
  80 0.795 21.39 305.864
  81 0.805 21.834 298.379
  82 0.815 21.964 272.136
  83 0.825 22 265.458
  84 0.835 22 266.903
  85 0.845 21.95 265.566
  86 0.855 21.28 272.311
  87 0.865 18.486 274.163
  88 0.875 19.044 267.889
  89 0.885 21.28 276.31
  90 0.895 21.96 263.027
  91 0.905 22 264.395
  92 0.915 22 246.969
  93 0.925 22 226.267
  94 0.935 21.812 229.585
  95 0.945 21.382 244.298
  96 0.955 21.166 251.22
  97 0.965 21.674 225.688
  98 0.975 21.93 212.675
  99 0.985 21.116 199.826
  100 0.995 17.088 190.809
235000 100 2112
  1 0.005 18.346 188.136
  2 0.015 21.712 177.323
  3 0.025 21.968 186.568
  4 0.035 21.594 199.802
  5 0.045 21.068 209.408
  6 0.055 21.49 210.471
  7 0.065 21.916 222.136
  8 0.075 21.968 238.163
  9 0.085 22 230.279
  10 0.095 22 230.2
  11 0.105 21.962 242.217
  12 0.115 21.322 246.785
  13 0.125 18.98 245.487
  14 0.135 18.684 243.815
  15 0.145 21.07 269.383
  16 0.155 21.982 275.624
  17 0.165 22 289.379
  18 0.175 22 289.151
  19 0.185 22 293.9
  20 0.195 21.796 285.851
  21 0.205 21.418 282.41
  22 0.215 21.188 292.79
  23 0.225 21.622 280.136
  24 0.235 21.78 299.994
  25 0.245 20.224 295.778
  26 0.255 17.452 298.926
  27 0.265 19.052 308.586
  28 0.275 21.488 308.299
  29 0.285 21.746 316.246
  30 0.295 21.35 310.928
  31 0.305 21.236 334.793
  32 0.315 21.7 331.503
  33 0.325 21.95 344.529
  34 0.335 21.998 342.26
  35 0.345 22 347.101
  36 0.355 21.946 349.049
  37 0.365 21.18 353.476
  38 0.375 19.05 365.635
  39 0.385 18.776 358.704
  40 0.395 21.094 344.719
  41 0.405 21.954 350.485
  42 0.415 22 369.628
  43 0.425 21.97 364.472
  44 0.435 21.956 381.293
  45 0.445 21.728 404.829
  46 0.455 21.364 411.586
  47 0.465 21.206 434.343
  48 0.475 21.772 411.026
  49 0.485 21.08 441.371
  50 0.495 18.462 455.11
  51 0.505 17.878 461.912
  52 0.515 20.704 426.483
  53 0.525 21.67 462.575
  54 0.535 21.404 465.631
  55 0.545 21.254 435.209
  56 0.555 21.7 421.618
  57 0.565 21.86 415.166
  58 0.575 21.992 405.263
  59 0.585 22 410.205
  60 0.595 21.938 384.602
  61 0.605 21.192 351.603
  62 0.615 19.11 366.591
  63 0.625 18.666 375.11
  64 0.635 21.132 367.906
  65 0.645 21.962 362.936
  66 0.655 22 352.849
  67 0.665 22 357.581
  68 0.675 21.922 337.823
  69 0.685 21.752 348.991
  70 0.695 21.31 335.91
  71 0.705 21.28 335.648
  72 0.715 21.726 329.908
  73 0.725 21.554 298.02
  74 0.735 19.268 321.376
  75 0.745 17.346 317.094
  76 0.755 20.06 339.851
  77 0.765 21.724 321.43
  78 0.775 21.582 299.058
  79 0.785 21.178 287.175
  80 0.795 21.478 280.919
  81 0.805 21.82 274.853
  82 0.815 22 272.625
  83 0.825 22 284.276
  84 0.835 21.99 275.761
  85 0.845 22.006 263.264
  86 0.855 21.194 270.013
  87 0.865 18.336 265.963
  88 0.875 19.156 268.739
  89 0.885 21.318 269.74
  90 0.895 22 283.347
  91 0.905 22 250.393
  92 0.915 22 237.895
  93 0.925 21.99 248.339
  94 0.935 21.824 248.244
  95 0.945 21.362 243.51
  96 0.955 21.198 257.468
  97 0.965 21.652 248.05
  98 0.975 21.93 233.443
  99 0.985 21.06 219.596
  100 0.995 16.922 208.073
240000 100 2112
  1 0.005 18.134 175.001
  2 0.015 21.682 164.04
  3 0.025 21.982 176.119
  4 0.035 21.554 195.575
  5 0.045 21.148 202.933
  6 0.055 21.45 212.425
  7 0.065 21.864 208.347
  8 0.075 22 217.951
  9 0.085 22 235.911
  10 0.095 22 242.083
  11 0.105 21.956 244.663
  12 0.115 21.434 243.104
  13 0.125 19.086 232.998
  14 0.135 18.484 264.981
  15 0.145 21.084 275.431
  16 0.155 21.956 282.221
  17 0.165 22 294.125
  18 0.175 22 298.327
  19 0.185 22 288.081
  20 0.195 21.828 289.098
  21 0.205 21.554 273.478
  22 0.215 21.074 282.673
  23 0.225 21.59 285.327
  24 0.235 21.898 290.386
  25 0.245 20.582 298.603
  26 0.255 18.01 303.739
  27 0.265 18.446 305.892
  28 0.275 21.034 331.163
  29 0.285 21.812 320.328
  30 0.295 21.376 345.812
  31 0.305 21.22 355.969
  32 0.315 21.69 360.859
  33 0.325 21.902 367.853
  34 0.335 21.984 370.859
  35 0.345 22 364.203
  36 0.355 21.958 340.72
  37 0.365 21.564 343.482
  38 0.375 19.03 373.971
  39 0.385 18.684 353.824
  40 0.395 20.8 363.346
  41 0.405 21.97 364.791
  42 0.415 21.992 360.933
  43 0.425 21.988 375.979
  44 0.435 21.962 390.606
  45 0.445 21.738 394.872
  46 0.455 21.228 417.151
  47 0.465 21.334 421.538
  48 0.475 21.672 444.676
  49 0.485 20.95 448.352
  50 0.495 18.08 453.707
  51 0.505 18.114 439.514
  52 0.515 20.994 424.674
  53 0.525 21.726 446.258
  54 0.535 21.304 424.365
  55 0.545 21.33 413.038
  56 0.555 21.646 396.914
  57 0.565 21.942 396.311
  58 0.575 21.994 408.862
  59 0.585 21.952 417.138
  60 0.595 21.962 396.673
  61 0.605 20.958 372.347
  62 0.615 18.738 367.28
  63 0.625 19.054 358.129
  64 0.635 21.366 354.425
  65 0.645 21.97 365.622
  66 0.655 21.994 355.926
  67 0.665 22.006 333.895
  68 0.675 21.918 345.396
  69 0.685 21.7 341.95
  70 0.695 21.214 335.715
  71 0.705 21.408 345.74
  72 0.715 21.754 338.076
  73 0.725 21.178 343.985
  74 0.735 18.584 360.03
  75 0.745 17.922 350.869
  76 0.755 20.462 326.089
  77 0.765 21.786 311.575
  78 0.775 21.556 299.313
  79 0.785 21.162 276.25
  80 0.795 21.478 271.688
  81 0.805 21.916 272.206
  82 0.815 21.962 266.947
  83 0.825 22 287.977
  84 0.835 22 280.391
  85 0.845 21.918 280.19
  86 0.855 20.804 288.874
  87 0.865 18.636 277.416
  88 0.875 19.186 267.249
  89 0.885 21.494 276.367
  90 0.895 21.962 262.512
  91 0.905 22 256.037
  92 0.915 22 238.63
  93 0.925 22 226.8
  94 0.935 21.846 238.392
  95 0.945 21.4 240.4
  96 0.955 21.168 229.231
  97 0.965 21.606 220.357
  98 0.975 21.948 219.693
  99 0.985 21.162 211.854
  100 0.995 17.056 199.042
245000 100 2112
  1 0.005 17.618 179.122
  2 0.015 21.512 176.461
  3 0.025 21.968 189.624
  4 0.035 21.586 212.683
  5 0.045 21.078 217.68
  6 0.055 21.462 222.588
  7 0.065 21.892 235.533
  8 0.075 21.994 240.005
  9 0.085 22 222.948
  10 0.095 22 231.204
  11 0.105 22 218.537
  12 0.115 21.436 221.21
  13 0.125 19.496 221.781
  14 0.135 18.262 266.69
  15 0.145 20.86 257.8
  16 0.155 21.964 269.621
  17 0.165 21.982 261.965
  18 0.175 22 269.77
  19 0.185 21.996 288.513
  20 0.195 21.838 283.215
  21 0.205 21.546 284.284
  22 0.215 21.132 314.511
  23 0.225 21.548 316.227
  24 0.235 21.788 321.477
  25 0.245 20.42 341.729
  26 0.255 17.728 328.361
  27 0.265 18.662 332.867
  28 0.275 21.362 339.515
  29 0.285 21.794 324.686
  30 0.295 21.168 322.163
  31 0.305 21.374 309.973
  32 0.315 21.716 321.273
  33 0.325 21.956 342.902
  34 0.335 21.978 332.484
  35 0.345 21.99 345.886
  36 0.355 21.958 355.682
  37 0.365 21.232 344.134
  38 0.375 18.954 380.469
  39 0.385 18.736 367.615
  40 0.395 21.172 378.152
  41 0.405 21.952 375.765
  42 0.415 22 371.312
  43 0.425 21.99 381.621
  44 0.435 21.928 389.158
  45 0.445 21.738 381.186
  46 0.455 21.144 432.301
  47 0.465 21.458 448.676
  48 0.475 21.67 450.041
  49 0.485 20.902 466.898
  50 0.495 18.006 440.431
  51 0.505 18.23 463.059
  52 0.515 20.994 449.453
  53 0.525 21.696 441.814
  54 0.535 21.386 399.34
  55 0.545 21.206 370.746
  56 0.555 21.748 367.589
  57 0.565 21.918 373.667
  58 0.575 21.986 392.554
  59 0.585 22 377.881
  60 0.595 21.976 393.426
  61 0.605 21.172 375.368
  62 0.615 18.994 394.923
  63 0.625 18.818 372.68
  64 0.635 21.148 398.058
  65 0.645 21.892 389.067
  66 0.655 22 376.495
  67 0.665 21.994 370.313
  68 0.675 21.948 377.079
  69 0.685 21.692 371.677
  70 0.695 21.25 367.857
  71 0.705 21.338 349.387
  72 0.715 21.75 338.738
  73 0.725 21.266 315.715
  74 0.735 18.6 318.233
  75 0.745 17.886 298.302
  76 0.755 20.422 316.782
  77 0.765 21.774 314.561
  78 0.775 21.516 294.017
  79 0.785 21.222 292.256
  80 0.795 21.522 281.429
  81 0.805 21.848 298.443
  82 0.815 21.972 279.046
  83 0.825 22 275.202
  84 0.835 22 275.4
  85 0.845 21.978 264.883
  86 0.855 21.25 263.846
  87 0.865 18.274 255.884
  88 0.875 18.802 253.607
  89 0.885 21.696 235.827
  90 0.895 22 245.035
  91 0.905 22 243.95
  92 0.915 22 244.074
  93 0.925 21.984 238.946
  94 0.935 21.894 232.352
  95 0.945 21.382 243.367
  96 0.955 21.19 246.423
  97 0.965 21.6 228.591
  98 0.975 21.928 231.733
  99 0.985 21.352 201.551
  100 0.995 17.56 210.411
250000 100 2112
  1 0.005 17.84 187.095
  2 0.015 21.55 194.177
  3 0.025 21.942 200.336
  4 0.035 21.582 213.811
  5 0.045 21.014 212.952
  6 0.055 21.522 228.504
  7 0.065 21.944 219.229
  8 0.075 21.986 224.134
  9 0.085 22 235.761
  10 0.095 22 239.806
  11 0.105 21.998 227.673
  12 0.115 21.358 245.67
  13 0.125 18.868 238.281
  14 0.135 18.854 247.214
  15 0.145 20.962 258.486
  16 0.155 21.964 253.81
  17 0.165 21.996 275.969
  18 0.175 22 274.811
  19 0.185 21.986 281.25
  20 0.195 21.882 278.356
  21 0.205 21.302 289.679
  22 0.215 21.304 303.739
  23 0.225 21.564 327.33
  24 0.235 21.788 329.926
  25 0.245 20.386 310.714
  26 0.255 17.41 291.006
  27 0.265 19.004 306.381
  28 0.275 21.398 298.23
  29 0.285 21.786 322.064
  30 0.295 21.312 308.181
  31 0.305 21.24 333.016
  32 0.315 21.672 347.102
  33 0.325 21.98 340.053
  34 0.335 21.988 343.299
  35 0.345 21.998 352.007
  36 0.355 21.97 356.35
  37 0.365 21.306 359.937
  38 0.375 19.422 345.212
  39 0.385 18.408 346.75
  40 0.395 20.926 382.322
  41 0.405 21.968 370.679
  42 0.415 21.996 393.117
  43 0.425 22.004 393.509
  44 0.435 21.954 377.126
  45 0.445 21.716 428.017
  46 0.455 21.24 411.244
  47 0.465 21.364 441.607
  48 0.475 21.662 440.129
  49 0.485 21.064 475.199
  50 0.495 18.242 449.962
  51 0.505 17.884 460.74
  52 0.515 20.938 443.523
  53 0.525 21.732 415.901
  54 0.535 21.368 405.557
  55 0.545 21.2 397.99
  56 0.555 21.692 396.732
  57 0.565 21.948 402.38
  58 0.575 21.996 401.978
  59 0.585 22 384.595
  60 0.595 21.882 385.084
  61 0.605 21.318 377.28
  62 0.615 18.764 372.325
  63 0.625 18.814 387.939
  64 0.635 21.422 390.08
  65 0.645 21.8 383.235
  66 0.655 21.998 393.645
  67 0.665 21.998 365.069
  68 0.675 21.956 366.32
  69 0.685 21.632 374.873
  70 0.695 21.228 365.452
  71 0.705 21.446 339.364
  72 0.715 21.692 338.24
  73 0.725 21.378 320.737
  74 0.735 18.894 317.685
  75 0.745 17.6 320.139
  76 0.755 20.338 324.245
  77 0.765 21.768 338.779
  78 0.775 21.544 322.944
  79 0.785 21.282 309.777
  80 0.795 21.476 300.591
  81 0.805 21.796 292.12
  82 0.815 21.974 271.917
  83 0.825 22 268.368
  84 0.835 22 263.645
  85 0.845 21.906 263.319
  86 0.855 21.332 261.145
  87 0.865 18.484 262.632
  88 0.875 18.774 260.653
  89 0.885 21.512 244.325
  90 0.895 21.992 245.911
  91 0.905 22 239.171
  92 0.915 22 249.418
  93 0.925 21.998 249.447
  94 0.935 21.83 242.305
  95 0.945 21.424 230.075
  96 0.955 21.144 217.527
  97 0.965 21.642 208.083
  98 0.975 21.944 200.29
  99 0.985 21.268 192.794
  100 0.995 17.37 199.798
255000 100 2112.0000000000005
  1 0.005 18.438 176.902
  2 0.015 21.694 186.08
  3 0.025 21.974 193.948
  4 0.035 21.474 218.716
  5 0.045 21.048 213.292
  6 0.055 21.578 219.255
  7 0.065 21.932 213.291
  8 0.075 21.994 228.271
  9 0.085 22 237.791
  10 0.095 22 245.852
  11 0.105 21.964 234.731
  12 0.115 21.218 256.801
  13 0.125 18.822 263.329
  14 0.135 18.638 258.039
  15 0.145 21.388 255.821
  16 0.155 21.97 260.268
  17 0.165 22 268.046
  18 0.175 22 257.781
  19 0.185 21.992 259.101
  20 0.195 21.858 269.526
  21 0.205 21.498 278.359
  22 0.215 21.174 279.015
  23 0.225 21.556 311.35
  24 0.235 21.782 322.561
  25 0.245 20.434 348.996
  26 0.255 17.454 349.515
  27 0.265 18.864 342.215
  28 0.275 21.408 330.36
  29 0.285 21.74 335.074
  30 0.295 21.256 325.631
  31 0.305 21.324 335.623
  32 0.315 21.746 327.441
  33 0.325 21.932 337.737
  34 0.335 21.982 329.11
  35 0.345 22 339.194
  36 0.355 21.936 345.909
  37 0.365 21.324 333.326
  38 0.375 19.006 359.166
  39 0.385 18.678 377.54
  40 0.395 21.176 373.962
  41 0.405 21.88 396.132
  42 0.415 22 379.155
  43 0.425 21.996 359.866
  44 0.435 21.96 356.687
  45 0.445 21.638 392.93
  46 0.455 21.368 409.805
  47 0.465 21.306 412.09
  48 0.475 21.714 429.058
  49 0.485 21.218 421.952
  50 0.495 18.71 429.127
  51 0.505 17.636 444.01
  52 0.515 20.614 436.137
  53 0.525 21.694 428.122
  54 0.535 21.394 426.55
  55 0.545 21.292 412.666
  56 0.555 21.55 423.466
  57 0.565 21.934 433.328
  58 0.575 21.976 414.52
  59 0.585 21.978 411.382
  60 0.595 21.94 386.827
  61 0.605 21.418 369.239
  62 0.615 18.948 394.961
  63 0.625 18.622 398.579
  64 0.635 21.138 403.438
  65 0.645 21.956 381.384
  66 0.655 22 374.297
  67 0.665 22 394.413
  68 0.675 21.942 350.671
  69 0.685 21.638 338.713
  70 0.695 21.426 343.787
  71 0.705 21.28 337.21
  72 0.715 21.69 333.453
  73 0.725 21.41 328.986
  74 0.735 19.048 319.035
  75 0.745 17.552 318.177
  76 0.755 20.208 334.19
  77 0.765 21.766 326.418
  78 0.775 21.582 313.2
  79 0.785 21.124 298.379
  80 0.795 21.526 287.858
  81 0.805 21.818 303.433
  82 0.815 21.99 299.267
  83 0.825 22 289.774
  84 0.835 22 272.682
  85 0.845 21.884 281.32
  86 0.855 20.996 280.201
  87 0.865 18.2 283.112
  88 0.875 19.27 262.146
  89 0.885 21.65 257.512
  90 0.895 22 249.597
  91 0.905 22 247.886
  92 0.915 22 250.015
  93 0.925 21.98 232.149
  94 0.935 21.726 234.538
  95 0.945 21.45 234.047
  96 0.955 21.126 225.751
  97 0.965 21.726 215.267
  98 0.975 21.974 208.414
  99 0.985 20.984 194.443
  100 0.995 16.902 186.555
260000 100 2111.9999999999995
  1 0.005 17.978 182.233
  2 0.015 21.786 176.402
  3 0.025 21.934 194.379
  4 0.035 21.634 191.748
  5 0.045 21.062 200.079
  6 0.055 21.422 213.019
  7 0.065 21.962 221.353
  8 0.075 21.98 232.133
  9 0.085 21.998 232.065
  10 0.095 22 246.837
  11 0.105 21.978 260.479
  12 0.115 21.588 260.108
  13 0.125 18.504 260.257
  14 0.135 18.468 247.542
  15 0.145 21.502 256.124
  16 0.155 21.96 254.39
  17 0.165 22 266.907
  18 0.175 22 261.852
  19 0.185 22 274.504
  20 0.195 21.898 269.373
  21 0.205 21.472 294.074
  22 0.215 21.142 312.311
  23 0.225 21.588 327.516
  24 0.235 21.766 336.462
  25 0.245 20.61 321.721
  26 0.255 17.578 309.588
  27 0.265 18.612 305.973
  28 0.275 21.36 325.253
  29 0.285 21.772 329.218
  30 0.295 21.414 329.024
  31 0.305 21.222 324.454
  32 0.315 21.63 330.608
  33 0.325 21.948 338.488
  34 0.335 21.992 316.47
  35 0.345 21.996 331.901
  36 0.355 21.972 325.971
  37 0.365 21.35 348.489
  38 0.375 19.284 349.421
  39 0.385 18.708 347.273
  40 0.395 20.764 361.271
  41 0.405 21.94 345.145
  42 0.415 21.982 367.19
  43 0.425 21.982 407.324
  44 0.435 21.932 386.339
  45 0.445 21.842 422.219
  46 0.455 21.238 403.734
  47 0.465 21.358 431.94
  48 0.475 21.644 442.552
  49 0.485 21.168 456.917
  50 0.495 18.154 461.984
  51 0.505 17.862 465.057
  52 0.515 20.882 467.011
  53 0.525 21.724 435.858
  54 0.535 21.334 388.878
  55 0.545 21.38 378.06
  56 0.555 21.582 400.351
  57 0.565 21.92 397.422
  58 0.575 21.998 409.315
  59 0.585 22 385.061
  60 0.595 21.934 389.084
  61 0.605 20.99 398.964
  62 0.615 18.678 402.826
  63 0.625 19.162 380.685
  64 0.635 21.256 381.17
  65 0.645 21.98 365.046
  66 0.655 22 352.164
  67 0.665 21.996 365.211
  68 0.675 21.91 365.038
  69 0.685 21.688 328.387
  70 0.695 21.128 339.44
  71 0.705 21.48 333.549
  72 0.715 21.746 329.697
  73 0.725 21.352 307.453
  74 0.735 18.79 311.857
  75 0.745 17.436 317.299
  76 0.755 20.574 317.483
  77 0.765 21.798 305.347
  78 0.775 21.674 313.129
  79 0.785 21.074 305.339
  80 0.795 21.536 285.206
  81 0.805 21.83 294.271
  82 0.815 21.988 302.663
  83 0.825 22 299.449
  84 0.835 22 283.012
  85 0.845 21.936 305.847
  86 0.855 21.102 286.273
  87 0.865 18.452 285.9
  88 0.875 19.11 282.624
  89 0.885 21.454 289.446
  90 0.895 21.946 302.761
  91 0.905 22 270.114
  92 0.915 22 266.09
  93 0.925 21.998 248.663
  94 0.935 21.814 246.993
  95 0.945 21.36 230.477
  96 0.955 21.22 221.32
  97 0.965 21.622 219.114
  98 0.975 21.972 219.661
  99 0.985 21.046 197.719
  100 0.995 17.212 200.138
265000 100 2111.9999999999995
  1 0.005 18.606 195.363
  2 0.015 21.688 191.561
  3 0.025 21.956 193.656
  4 0.035 21.516 212.72
  5 0.045 21.016 221.562
  6 0.055 21.59 210.401
  7 0.065 21.926 229.96
  8 0.075 21.996 228.42
  9 0.085 22 218.809
  10 0.095 22 245.859
  11 0.105 21.97 253.822
  12 0.115 21.24 261.969
  13 0.125 18.852 275.841
  14 0.135 18.712 272.032
  15 0.145 21.254 257.242
  16 0.155 21.972 235.442
  17 0.165 22 251.369
  18 0.175 21.996 256.789
  19 0.185 21.998 279.517
  20 0.195 21.832 294.659
  21 0.205 21.506 271.29
  22 0.215 21.138 274.163
  23 0.225 21.606 279.115
  24 0.235 21.746 273.224
  25 0.245 20.564 285.617
  26 0.255 17.794 294.939
  27 0.265 18.53 312.532
  28 0.275 21.278 340.624
  29 0.285 21.792 324.87
  30 0.295 21.384 333.316
  31 0.305 21.276 316.439
  32 0.315 21.628 321.955
  33 0.325 21.932 332.716
  34 0.335 22.002 328.416
  35 0.345 21.992 351.017
  36 0.355 21.924 338.673
  37 0.365 21.392 355.773
  38 0.375 19.454 330.039
  39 0.385 18.534 335.696
  40 0.395 20.956 358.397
  41 0.405 21.746 361.835
  42 0.415 22 366.996
  43 0.425 21.99 376.853
  44 0.435 21.938 393.916
  45 0.445 21.696 399.554
  46 0.455 21.372 411.555
  47 0.465 21.364 419.529
  48 0.475 21.646 434.7
  49 0.485 21.098 438.814
  50 0.495 18.67 444.025
  51 0.505 17.802 435.074
  52 0.515 20.542 447.669
  53 0.525 21.708 443.584
  54 0.535 21.436 434.435
  55 0.545 21.226 418.512
  56 0.555 21.59 411.794
  57 0.565 21.934 428.504
  58 0.575 21.988 410.522
  59 0.585 22 393.142
  60 0.595 21.94 389.916
  61 0.605 21.39 380.07
  62 0.615 18.788 380.109
  63 0.625 18.72 375.151
  64 0.635 21.25 370.516
  65 0.645 21.912 373.973
  66 0.655 22 343.504
  67 0.665 21.99 359.845
  68 0.675 21.958 351.786
  69 0.685 21.664 345.391
  70 0.695 21.356 351.407
  71 0.705 21.268 347.386
  72 0.715 21.792 322.083
  73 0.725 21.428 312.132
  74 0.735 19.05 305.454
  75 0.745 17.428 315.022
  76 0.755 20.298 322.864
  77 0.765 21.672 325.215
  78 0.775 21.532 327.699
  79 0.785 21.266 330.139
  80 0.795 21.464 306.437
  81 0.805 21.854 296.448
  82 0.815 21.98 313.331
  83 0.825 22 295.156
  84 0.835 21.992 300.004
  85 0.845 21.942 303.43
  86 0.855 20.76 295.268
  87 0.865 18.3 298.232
  88 0.875 19.486 285.325
  89 0.885 21.524 297.124
  90 0.895 21.996 304.926
  91 0.905 22 283.472
  92 0.915 22 276.153
  93 0.925 21.964 254.943
  94 0.935 21.762 254.246
  95 0.945 21.4 226.5
  96 0.955 21.174 217.171
  97 0.965 21.712 207.972
  98 0.975 21.91 214.7
  99 0.985 20.812 199.132
  100 0.995 16.972 197.643
270000 100 2112
  1 0.005 18.366 169.459
  2 0.015 21.626 180.538
  3 0.025 21.936 192.391
  4 0.035 21.55 210.973
  5 0.045 21.06 218.874
  6 0.055 21.536 225.065
  7 0.065 21.914 222.868
  8 0.075 22 227.055
  9 0.085 22 238.999
  10 0.095 22 242.967
  11 0.105 21.966 250.58
  12 0.115 21.122 264.325
  13 0.125 18.626 259.955
  14 0.135 18.91 259.994
  15 0.145 21.422 264.18
  16 0.155 21.954 271.488
  17 0.165 22 270.727
  18 0.175 22 269.365
  19 0.185 21.988 277.268
  20 0.195 21.734 289.534
  21 0.205 21.396 275.989
  22 0.215 21.306 272.168
  23 0.225 21.598 280.876
  24 0.235 21.714 274.553
  25 0.245 19.886 292.935
  26 0.255 17.874 276.297
  27 0.265 19.09 302.15
  28 0.275 21.412 332.074
  29 0.285 21.716 311.028
  30 0.295 21.346 309.309
  31 0.305 21.284 314.252
  32 0.315 21.716 315.651
  33 0.325 21.962 328.311
  34 0.335 21.978 328.32
  35 0.345 22 337.212
  36 0.355 21.936 340.03
  37 0.365 21.31 361.39
  38 0.375 19.216 361.015
  39 0.385 18.556 373.688
  40 0.395 21.184 368.957
  41 0.405 21.798 374.454
  42 0.415 22 379.147
  43 0.425 21.99 402.419
  44 0.435 21.976 392.308
  45 0.445 21.67 393.308
  46 0.455 21.25 417.094
  47 0.465 21.366 399.818
  48 0.475 21.71 409.012
  49 0.485 21.162 454.764
  50 0.495 18.226 444.99
  51 0.505 18.044 460.829
  52 0.515 20.724 444.643
  53 0.525 21.672 435.247
  54 0.535 21.358 454.357
  55 0.545 21.346 433.177
  56 0.555 21.618 431.9
  57 0.565 21.91 440.869
  58 0.575 21.978 426.305
  59 0.585 22 383.396
  60 0.595 21.938 405.33
  61 0.605 21.26 365.522
  62 0.615 18.828 360.704
  63 0.625 18.692 371.582
  64 0.635 21.344 380.317
  65 0.645 21.938 366.821
  66 0.655 22 362.813
  67 0.665 21.988 376.989
  68 0.675 21.92 352.465
  69 0.685 21.702 333.293
  70 0.695 21.412 340.696
  71 0.705 21.252 318.779
  72 0.715 21.736 295.439
  73 0.725 21.536 302.329
  74 0.735 19.354 309.051
  75 0.745 17.686 315.217
  76 0.755 19.796 315.202
  77 0.765 21.574 314.85
  78 0.775 21.642 297.2
  79 0.785 21.268 295.898
  80 0.795 21.398 279.886
  81 0.805 21.77 292.249
  82 0.815 21.976 293.869
  83 0.825 21.99 297.215
  84 0.835 22 305.644
  85 0.845 21.954 291.063
  86 0.855 21.266 302.123
  87 0.865 18.842 297.306
  88 0.875 18.96 301.181
  89 0.885 21.042 297.13
  90 0.895 21.936 299.333
  91 0.905 22 280.194
  92 0.915 22 275.833
  93 0.925 21.994 272.968
  94 0.935 21.902 259.333
  95 0.945 21.262 250.146
  96 0.955 21.214 230.185
  97 0.965 21.658 226.116
  98 0.975 21.944 215.479
  99 0.985 21.14 194.012
  100 0.995 16.898 189.68
275000 100 2112.0000000000005
  1 0.005 17.988 192.846
  2 0.015 21.466 194.706
  3 0.025 21.946 205.998
  4 0.035 21.5 224.328
  5 0.045 21.138 226.247
  6 0.055 21.458 225.436
  7 0.065 21.936 220.581
  8 0.075 21.998 226.453
  9 0.085 22 215.51
  10 0.095 22 231.548
  11 0.105 21.938 248.482
  12 0.115 21.3 248.767
  13 0.125 18.916 254.471
  14 0.135 18.792 241.534
  15 0.145 21.134 256.161
  16 0.155 21.92 273.714
  17 0.165 22 280.429
  18 0.175 22 277.073
  19 0.185 21.992 280.444
  20 0.195 21.8 280.515
  21 0.205 21.484 277.602
  22 0.215 21.21 281.925
  23 0.225 21.586 286.543
  24 0.235 21.756 274.881
  25 0.245 20.218 296.207
  26 0.255 17.908 292.378
  27 0.265 18.962 295.193
  28 0.275 21.134 314.901
  29 0.285 21.73 322.539
  30 0.295 21.316 326.524
  31 0.305 21.286 332.377
  32 0.315 21.692 335.862
  33 0.325 21.94 337.759
  34 0.335 21.986 334.353
  35 0.345 22 357.878
  36 0.355 21.938 352.505
  37 0.365 21.18 387.531
  38 0.375 18.946 406.219
  39 0.385 18.944 394.068
  40 0.395 21.142 392.43
  41 0.405 21.85 386.208
  42 0.415 22 372.938
  43 0.425 22 392.767
  44 0.435 21.934 396.535
  45 0.445 21.6 411.438
  46 0.455 21.356 409.771
  47 0.465 21.306 417.206
  48 0.475 21.728 410.905
  49 0.485 20.826 424.113
  50 0.495 18.102 439.79
  51 0.505 18.322 466.129
  52 0.515 20.836 463.235
  53 0.525 21.74 429.041
  54 0.535 21.336 450.771
  55 0.545 21.356 448.596
  56 0.555 21.638 430.926
  57 0.565 21.92 402.792
  58 0.575 22 398.341
  59 0.585 22 372.199
  60 0.595 21.97 360.074
  61 0.605 21.108 377.599
  62 0.615 18.498 385.541
  63 0.625 19.014 383.903
  64 0.635 21.432 375.954
  65 0.645 21.978 359.645
  66 0.655 22 371.138
  67 0.665 21.998 344.669
  68 0.675 21.934 343.131
  69 0.685 21.628 326.825
  70 0.695 21.302 331.077
  71 0.705 21.418 323.37
  72 0.715 21.694 358.789
  73 0.725 21.154 331.51
  74 0.735 19.266 319.174
  75 0.745 17.994 307.758
  76 0.755 19.92 300.69
